xmin,ymin,xmax,ymax,class,file,width,height
1643,1113,1708,1156,spur,09_spur_06,2775,2159
1831,1176,1881,1268,spur,09_spur_06,2775,2159
1310,1497,1392,1540,spur,09_spur_06,2775,2159
340,1666,438,1722,spur,09_spur_06,2775,2159
1523,912,1630,969,spur,09_spur_07,2775,2159
1986,1051,2048,1136,spur,09_spur_07,2775,2159
1259,427,1305,502,spur,09_spur_07,2775,2159
2174,1390,2249,1440,spur,09_spur_07,2775,2159
520,764,600,849,spur,09_spur_07,2775,2159
1404,913,1486,966,spur,09_spur_08,2775,2159
1182,859,1259,920,spur,09_spur_08,2775,2159
628,543,725,615,spur,09_spur_08,2775,2159
854,1112,904,1181,spur,09_spur_08,2775,2159
2540,774,2630,851,spur,09_spur_08,2775,2159
913,887,1017,948,spur,09_spur_09,2775,2159
1810,1163,1874,1248,spur,09_spur_09,2775,2159
1994,1049,2041,1159,spur,09_spur_09,2775,2159
1541,1520,1645,1571,spur,09_spur_09,2775,2159
359,1668,449,1713,spur,09_spur_09,2775,2159
1615,451,1656,522,spur,09_spur_10,2775,2159
1151,553,1228,620,spur,09_spur_10,2775,2159
1258,947,1334,1024,spur,09_spur_10,2775,2159
1813,1225,1872,1289,spur,09_spur_10,2775,2159
2276,481,2351,541,spur,09_spur_10,2775,2159
1134,722,1236,812,spur,10_spur_01,2240,2016
1419,311,1521,374,spur,10_spur_01,2240,2016
1984,473,2049,571,spur,10_spur_01,2240,2016
1050,1061,1117,1179,spur,10_spur_01,2240,2016
1514,1258,1584,1377,spur,10_spur_01,2240,2016
874,785,991,842,spur,10_spur_02,2240,2016
1004,1076,1084,1174,spur,10_spur_02,2240,2016
1721,577,1801,658,spur,10_spur_02,2240,2016
1519,1299,1585,1392,spur,10_spur_02,2240,2016
1159,405,1259,464,spur,10_spur_02,2240,2016
1801,1674,1910,1721,spur,10_spur_03,2240,2016
1195,1679,1284,1731,spur,10_spur_03,2240,2016
1514,932,1640,986,spur,10_spur_03,2240,2016
1488,1295,1543,1425,spur,10_spur_03,2240,2016
1781,1199,1866,1279,spur,10_spur_03,2240,2016
1127,719,1236,809,spur,10_spur_04,2240,2016
1042,1035,1123,1150,spur,10_spur_04,2240,2016
1682,556,1787,644,spur,10_spur_04,2240,2016
1517,1290,1585,1388,spur,10_spur_04,2240,2016
977,1427,1042,1516,spur,10_spur_04,2240,2016
1258,889,1334,999,spur,10_spur_05,2240,2016
1826,1754,1977,1819,spur,10_spur_05,2240,2016
977,429,1058,550,spur,10_spur_05,2240,2016
1482,1276,1539,1376,spur,10_spur_05,2240,2016
1666,587,1766,658,spur,10_spur_05,2240,2016
1512,1014,1596,1131,spur,11_spur_01,2282,2248
1439,1588,1502,1703,spur,11_spur_01,2282,2248
925,1476,997,1578,spur,11_spur_01,2282,2248
1073,678,1153,776,spur,11_spur_01,2282,2248
768,345,839,426,spur,11_spur_01,2282,2248
745,339,850,426,spur,11_spur_02,2282,2248
1057,637,1152,745,spur,11_spur_02,2282,2248
1491,1063,1563,1155,spur,11_spur_02,2282,2248
1139,1419,1199,1527,spur,11_spur_02,2282,2248
430,1299,480,1399,spur,11_spur_02,2282,2248
766,593,889,678,spur,11_spur_03,2282,2248
1204,1099,1316,1162,spur,11_spur_03,2282,2248
1663,1622,1791,1686,spur,11_spur_03,2282,2248
916,1480,984,1581,spur,11_spur_03,2282,2248
678,1388,747,1485,spur,11_spur_03,2282,2248
968,668,1065,745,spur,11_spur_04,2282,2248
1501,1070,1555,1173,spur,11_spur_04,2282,2248
770,1162,880,1221,spur,11_spur_04,2282,2248
552,837,665,916,spur,11_spur_04,2282,2248
743,590,880,688,spur,11_spur_04,2282,2248
1171,1093,1329,1158,spur,11_spur_05,2282,2248
1129,1452,1196,1575,spur,11_spur_05,2282,2248
1317,1955,1435,2014,spur,11_spur_05,2282,2248
742,847,855,919,spur,11_spur_05,2282,2248
955,359,1014,423,spur,11_spur_05,2282,2248
980,1050,1093,1116,spur,11_spur_06,2282,2248
1160,1098,1274,1160,spur,11_spur_06,2282,2248
589,1150,694,1232,spur,11_spur_06,2282,2248
1129,1486,1211,1603,spur,11_spur_06,2282,2248
837,129,943,198,spur,11_spur_06,2282,2248
1081,619,1168,726,spur,11_spur_07,2282,2248
1432,1576,1514,1694,spur,11_spur_07,2282,2248
302,850,401,980,spur,11_spur_07,2282,2248
768,2006,889,2080,spur,11_spur_07,2282,2248
481,1114,599,1203,spur,11_spur_07,2282,2248
452,235,576,345,spur,11_spur_08,2282,2248
307,581,409,701,spur,11_spur_08,2282,2248
1680,1611,1802,1690,spur,11_spur_08,2282,2248
1181,837,1281,908,spur,11_spur_08,2282,2248
1275,332,1412,425,spur,11_spur_08,2282,2248
1057,642,1124,757,spur,11_spur_09,2282,2248
1035,375,1148,467,spur,11_spur_09,2282,2248
1053,1152,1193,1201,spur,11_spur_09,2282,2248
1514,985,1591,1109,spur,11_spur_09,2282,2248
289,929,391,1083,spur,11_spur_09,2282,2248
768,594,893,688,spur,11_spur_10,2282,2248
325,1094,401,1219,spur,11_spur_10,2282,2248
666,1944,794,2008,spur,11_spur_10,2282,2248
725,845,843,911,spur,11_spur_10,2282,2248
866,331,939,429,spur,11_spur_10,2282,2248
1687,470,1749,570,spur,12_spur_01,2529,2530
1055,734,1167,794,spur,12_spur_01,2529,2530
1775,1228,1891,1277,spur,12_spur_01,2529,2530
1686,1821,1795,1868,spur,12_spur_01,2529,2530
887,1615,1007,1668,spur,12_spur_01,2529,2530
1904,624,1949,708,spur,12_spur_02,2529,2530
1748,1434,1795,1530,spur,12_spur_02,2529,2530
379,1617,505,1671,spur,12_spur_02,2529,2530
1347,2157,1438,2208,spur,12_spur_02,2529,2530
1958,1819,2067,1868,spur,12_spur_02,2529,2530
1547,1784,1662,1835,spur,12_spur_03,2529,2530
2067,1568,2157,1621,spur,12_spur_03,2529,2530
2371,1668,2415,1766,spur,12_spur_03,2529,2530
993,1621,1111,1677,spur,12_spur_03,2529,2530
100,1803,157,1901,spur,12_spur_03,2529,2530
884,1192,984,1241,spur,12_spur_04,2529,2530
1271,1064,1371,1112,spur,12_spur_04,2529,2530
618,1654,715,1694,spur,12_spur_04,2529,2530
102,1746,157,1848,spur,12_spur_04,2529,2530
597,1486,698,1537,spur,12_spur_04,2529,2530
1738,1083,1853,1141,spur,12_spur_05,2529,2530
1689,597,1760,704,spur,12_spur_05,2529,2530
949,734,1069,794,spur,12_spur_05,2529,2530
915,1541,1024,1594,spur,12_spur_05,2529,2530
1744,1434,1795,1514,spur,12_spur_05,2529,2530
1689,554,1749,639,spur,12_spur_06,2529,2530
2227,676,2278,776,spur,12_spur_06,2529,2530
1757,1237,1866,1288,spur,12_spur_06,2529,2530
1809,1454,1858,1546,spur,12_spur_06,2529,2530
462,1614,562,1668,spur,12_spur_06,2529,2530
1406,748,1453,823,spur,12_spur_07,2529,2530
1951,644,2007,730,spur,12_spur_07,2529,2530
1698,1079,1784,1134,spur,12_spur_07,2529,2530
1486,1575,1571,1621,spur,12_spur_07,2529,2530
1584,1832,1700,1892,spur,12_spur_07,2529,2530
1371,903,1431,972,spur,12_spur_08,2529,2530
922,1619,1027,1675,spur,12_spur_08,2529,2530
2080,2161,2162,2212,spur,12_spur_08,2529,2530
1335,2234,1437,2294,spur,12_spur_08,2529,2530
1891,1817,1987,1877,spur,12_spur_08,2529,2530
1793,1230,1886,1275,spur,12_spur_09,2529,2530
2267,421,2317,515,spur,12_spur_09,2529,2530
849,1808,966,1874,spur,12_spur_09,2529,2530
1382,1532,1493,1583,spur,12_spur_09,2529,2530
1362,526,1415,614,spur,12_spur_09,2529,2530
866,734,962,790,spur,12_spur_09,2529,2530
1960,697,2007,784,spur,12_spur_10,2529,2530
2093,1517,2171,1570,spur,12_spur_10,2529,2530
1211,1790,1298,1835,spur,12_spur_10,2529,2530
2073,1864,2175,1914,spur,12_spur_10,2529,2530
1526,1644,1647,1706,spur,12_spur_10,2529,2530
1639,1052,1711,1100,spurious_copper,01_spurious_copper_01,3034,1586
2142,1123,2199,1165,spurious_copper,01_spurious_copper_01,3034,1586
782,1096,840,1152,spurious_copper,01_spurious_copper_01,3034,1586
1675,394,1732,419,spurious_copper,01_spurious_copper_02,3034,1586
1460,1160,1541,1232,spurious_copper,01_spurious_copper_02,3034,1586
711,1092,775,1119,spurious_copper,01_spurious_copper_02,3034,1586
1539,866,1574,962,spurious_copper,01_spurious_copper_03,3034,1586
1854,948,1904,1043,spurious_copper,01_spurious_copper_03,3034,1586
1810,1289,1846,1374,spurious_copper,01_spurious_copper_03,3034,1586
2134,1138,2212,1168,spurious_copper,01_spurious_copper_04,3034,1586
1597,1232,1691,1325,spurious_copper,01_spurious_copper_04,3034,1586
2134,724,2190,749,spurious_copper,01_spurious_copper_04,3034,1586
537,985,637,1013,spurious_copper,01_spurious_copper_05,3034,1586
740,1260,775,1332,spurious_copper,01_spurious_copper_05,3034,1586
412,912,468,955,spurious_copper,01_spurious_copper_05,3034,1586
751,1023,850,1125,spurious_copper,01_spurious_copper_06,3034,1586
1669,663,1732,694,spurious_copper,01_spurious_copper_06,3034,1586
2597,467,2653,503,spurious_copper,01_spurious_copper_06,3034,1586
2578,741,2642,770,spurious_copper,01_spurious_copper_07,3034,1586
2613,863,2648,953,spurious_copper,01_spurious_copper_07,3034,1586
1811,861,1961,917,spurious_copper,01_spurious_copper_07,3034,1586
1532,1203,1637,1244,spurious_copper,01_spurious_copper_08,3034,1586
2696,921,2759,949,spurious_copper,01_spurious_copper_08,3034,1586
2189,1056,2315,1179,spurious_copper,01_spurious_copper_08,3034,1586
1537,870,1580,990,spurious_copper,01_spurious_copper_09,3034,1586
2039,1164,2068,1288,spurious_copper,01_spurious_copper_09,3034,1586
1226,1091,1311,1124,spurious_copper,01_spurious_copper_09,3034,1586
1611,1356,1730,1407,spurious_copper,01_spurious_copper_10,3034,1586
1003,1317,1172,1381,spurious_copper,01_spurious_copper_10,3034,1586
1684,321,1729,357,spurious_copper,01_spurious_copper_10,3034,1586
714,1051,815,1118,spurious_copper,01_spurious_copper_11,3034,1586
1073,1102,1145,1149,spurious_copper,01_spurious_copper_11,3034,1586
2795,1209,2837,1328,spurious_copper,01_spurious_copper_11,3034,1586
2343,1122,2467,1181,spurious_copper,01_spurious_copper_12,3034,1586
2690,1086,2764,1148,spurious_copper,01_spurious_copper_12,3034,1586
2731,1213,2813,1300,spurious_copper,01_spurious_copper_12,3034,1586
1840,1218,1977,1273,spurious_copper,01_spurious_copper_13,3034,1586
2470,572,2534,619,spurious_copper,01_spurious_copper_13,3034,1586
2093,269,2205,304,spurious_copper,01_spurious_copper_13,3034,1586
1666,612,1746,652,spurious_copper,01_spurious_copper_14,3034,1586
743,1190,805,1267,spurious_copper,01_spurious_copper_14,3034,1586
1184,1091,1343,1156,spurious_copper,01_spurious_copper_14,3034,1586
1375,1112,1456,1180,spurious_copper,01_spurious_copper_15,3034,1586
602,995,641,1061,spurious_copper,01_spurious_copper_15,3034,1586
417,911,467,960,spurious_copper,01_spurious_copper_15,3034,1586
2128,725,2165,764,spurious_copper,01_spurious_copper_16,3034,1586
2629,532,2690,584,spurious_copper,01_spurious_copper_16,3034,1586
1669,422,1740,479,spurious_copper,01_spurious_copper_16,3034,1586
1780,898,1833,1003,spurious_copper,01_spurious_copper_17,3034,1586
2124,1297,2198,1358,spurious_copper,01_spurious_copper_17,3034,1586
1844,1383,2001,1435,spurious_copper,01_spurious_copper_17,3034,1586
1680,886,1754,1012,spurious_copper,01_spurious_copper_18,3034,1586
1181,1093,1366,1164,spurious_copper,01_spurious_copper_18,3034,1586
754,1286,821,1359,spurious_copper,01_spurious_copper_18,3034,1586
2147,1189,2250,1280,spurious_copper,01_spurious_copper_19,3034,1586
1688,1274,1745,1375,spurious_copper,01_spurious_copper_19,3034,1586
445,985,481,1066,spurious_copper,01_spurious_copper_19,3034,1586
1626,869,1680,983,spurious_copper,01_spurious_copper_20,3034,1586
1610,1124,1746,1180,spurious_copper,01_spurious_copper_20,3034,1586
2783,783,2842,916,spurious_copper,01_spurious_copper_20,3034,1586
773,2085,880,2150,spurious_copper,04_spurious_copper_01,3056,2464
654,1229,766,1275,spurious_copper,04_spurious_copper_01,3056,2464
629,1325,660,1419,spurious_copper,04_spurious_copper_01,3056,2464
819,1232,931,1270,spurious_copper,04_spurious_copper_02,3056,2464
1916,1787,1961,1851,spurious_copper,04_spurious_copper_02,3056,2464
1165,1881,1203,1962,spurious_copper,04_spurious_copper_02,3056,2464
1790,1129,1912,1163,spurious_copper,04_spurious_copper_03,3056,2464
2103,626,2133,717,spurious_copper,04_spurious_copper_03,3056,2464
2189,832,2239,937,spurious_copper,04_spurious_copper_03,3056,2464
1796,1019,1839,1089,spurious_copper,04_spurious_copper_04,3056,2464
474,1236,527,1382,spurious_copper,04_spurious_copper_04,3056,2464
938,1106,1023,1176,spurious_copper,04_spurious_copper_04,3056,2464
2190,837,2236,962,spurious_copper,04_spurious_copper_05,3056,2464
2099,633,2143,750,spurious_copper,04_spurious_copper_05,3056,2464
2378,1015,2468,1095,spurious_copper,04_spurious_copper_05,3056,2464
2618,991,2662,1091,spurious_copper,04_spurious_copper_06,3056,2464
1922,1779,1953,1849,spurious_copper,04_spurious_copper_06,3056,2464
2444,1360,2485,1446,spurious_copper,04_spurious_copper_06,3056,2464
1937,1257,1990,1399,spurious_copper,04_spurious_copper_07,3056,2464
1935,1422,1988,1577,spurious_copper,04_spurious_copper_07,3056,2464
309,530,346,628,spurious_copper,04_spurious_copper_07,3056,2464
802,2095,992,2138,spurious_copper,04_spurious_copper_08,3056,2464
2433,1757,2533,1792,spurious_copper,04_spurious_copper_08,3056,2464
2487,1438,2663,1471,spurious_copper,04_spurious_copper_08,3056,2464
1947,1260,1987,1370,spurious_copper,04_spurious_copper_09,3056,2464
2371,1028,2462,1100,spurious_copper,04_spurious_copper_09,3056,2464
483,1234,513,1411,spurious_copper,04_spurious_copper_09,3056,2464
1800,1017,1840,1093,spurious_copper,04_spurious_copper_10,3056,2464
1626,714,1663,815,spurious_copper,04_spurious_copper_10,3056,2464
382,2220,529,2254,spurious_copper,04_spurious_copper_10,3056,2464
2624,1683,2657,1848,spurious_copper,04_spurious_copper_11,3056,2464
1168,1897,1204,2001,spurious_copper,04_spurious_copper_11,3056,2464
2609,1020,2665,1235,spurious_copper,04_spurious_copper_11,3056,2464
2189,840,2226,952,spurious_copper,04_spurious_copper_12,3056,2464
1946,1259,1984,1407,spurious_copper,04_spurious_copper_12,3056,2464
670,1241,953,1268,spurious_copper,04_spurious_copper_12,3056,2464
2101,633,2141,768,spurious_copper,04_spurious_copper_13,3056,2464
870,1086,946,1143,spurious_copper,04_spurious_copper_13,3056,2464
944,1114,1015,1170,spurious_copper,04_spurious_copper_13,3056,2464
2182,831,2244,962,spurious_copper,04_spurious_copper_14,3056,2464
1944,1364,1991,1528,spurious_copper,04_spurious_copper_14,3056,2464
1910,1775,1964,1861,spurious_copper,04_spurious_copper_14,3056,2464
2613,1637,2664,1826,spurious_copper,04_spurious_copper_15,3056,2464
633,1237,748,1291,spurious_copper,04_spurious_copper_15,3056,2464
369,2223,464,2258,spurious_copper,04_spurious_copper_15,3056,2464
529,1966,600,2024,spurious_copper,04_spurious_copper_16,3056,2464
479,1313,511,1462,spurious_copper,04_spurious_copper_16,3056,2464
624,1255,666,1427,spurious_copper,04_spurious_copper_16,3056,2464
1163,1862,1209,1975,spurious_copper,04_spurious_copper_17,3056,2464
2362,1011,2457,1074,spurious_copper,04_spurious_copper_17,3056,2464
2423,1756,2548,1792,spurious_copper,04_spurious_copper_17,3056,2464
2100,629,2143,740,spurious_copper,04_spurious_copper_18,3056,2464
2194,828,2232,959,spurious_copper,04_spurious_copper_18,3056,2464
1625,716,1659,812,spurious_copper,04_spurious_copper_18,3056,2464
1778,775,1815,874,spurious_copper,04_spurious_copper_19,3056,2464
2268,408,2407,459,spurious_copper,04_spurious_copper_19,3056,2464
308,539,342,614,spurious_copper,04_spurious_copper_19,3056,2464
2190,871,2235,1028,spurious_copper,04_spurious_copper_20,3056,2464
955,1230,1126,1277,spurious_copper,04_spurious_copper_20,3056,2464
874,1091,947,1139,spurious_copper,04_spurious_copper_20,3056,2464
1511,662,1597,701,spurious_copper,05_spurious_copper_01,2544,2156
606,596,766,645,spurious_copper,05_spurious_copper_01,2544,2156
1927,1349,2022,1398,spurious_copper,05_spurious_copper_01,2544,2156
1642,293,1711,365,spurious_copper,05_spurious_copper_01,2544,2156
2111,1631,2153,1699,spurious_copper,05_spurious_copper_01,2544,2156
977,832,1103,876,spurious_copper,05_spurious_copper_02,2544,2156
1524,779,1652,818,spurious_copper,05_spurious_copper_02,2544,2156
1836,1353,1938,1393,spurious_copper,05_spurious_copper_02,2544,2156
172,1307,249,1373,spurious_copper,05_spurious_copper_02,2544,2156
1156,1351,1195,1448,spurious_copper,05_spurious_copper_02,2544,2156
2020,1365,2086,1434,spurious_copper,05_spurious_copper_03,2544,2156
1914,1460,2074,1501,spurious_copper,05_spurious_copper_03,2544,2156
1172,1751,1280,1810,spurious_copper,05_spurious_copper_03,2544,2156
1544,1834,1695,1881,spurious_copper,05_spurious_copper_03,2544,2156
2277,1553,2369,1598,spurious_copper,05_spurious_copper_03,2544,2156
1544,1099,1649,1204,spurious_copper,05_spurious_copper_04,2544,2156
227,1345,347,1374,spurious_copper,05_spurious_copper_04,2544,2156
1928,1454,2061,1496,spurious_copper,05_spurious_copper_04,2544,2156
2066,1809,2156,1882,spurious_copper,05_spurious_copper_04,2544,2156
2053,1582,2103,1684,spurious_copper,05_spurious_copper_04,2544,2156
745,892,906,935,spurious_copper,05_spurious_copper_05,2544,2156
303,659,474,703,spurious_copper,05_spurious_copper_05,2544,2156
660,318,836,373,spurious_copper,05_spurious_copper_05,2544,2156
1810,1354,2010,1406,spurious_copper,05_spurious_copper_05,2544,2156
1506,1232,1544,1348,spurious_copper,05_spurious_copper_05,2544,2156
1810,1345,1977,1401,spurious_copper,05_spurious_copper_06,2544,2156
1933,363,2056,412,spurious_copper,05_spurious_copper_06,2544,2156
1519,653,1649,706,spurious_copper,05_spurious_copper_06,2544,2156
1877,782,1980,824,spurious_copper,05_spurious_copper_06,2544,2156
1497,1240,1544,1354,spurious_copper,05_spurious_copper_06,2544,2156
555,662,789,706,spurious_copper,05_spurious_copper_07,2544,2156
1517,893,1627,934,spurious_copper,05_spurious_copper_07,2544,2156
1803,878,1853,1029,spurious_copper,05_spurious_copper_07,2544,2156
1319,1229,1370,1392,spurious_copper,05_spurious_copper_07,2544,2156
130,1337,200,1423,spurious_copper,05_spurious_copper_07,2544,2156
703,1340,850,1379,spurious_copper,05_spurious_copper_08,2544,2156
1835,1309,1983,1349,spurious_copper,05_spurious_copper_08,2544,2156
1755,1363,1902,1399,spurious_copper,05_spurious_copper_08,2544,2156
152,1032,191,1171,spurious_copper,05_spurious_copper_08,2544,2156
2341,1640,2375,1751,spurious_copper,05_spurious_copper_08,2544,2156
1145,370,1186,504,spurious_copper,05_spurious_copper_09,2544,2156
1720,1460,1888,1499,spurious_copper,05_spurious_copper_09,2544,2156
1883,1532,2089,1576,spurious_copper,05_spurious_copper_09,2544,2156
2113,1592,2156,1712,spurious_copper,05_spurious_copper_09,2544,2156
1399,1913,1563,1959,spurious_copper,05_spurious_copper_09,2544,2156
641,315,861,368,spurious_copper,05_spurious_copper_10,2544,2156
542,706,714,757,spurious_copper,05_spurious_copper_10,2544,2156
1525,656,1669,707,spurious_copper,05_spurious_copper_10,2544,2156
1530,1078,1653,1201,spurious_copper,05_spurious_copper_10,2544,2156
1867,1349,2027,1401,spurious_copper,05_spurious_copper_10,2544,2156
2549,1522,2594,1644,spurious_copper,06_spurious_copper_01,2868,2316
1455,1517,1552,1564,spurious_copper,06_spurious_copper_01,2868,2316
2069,614,2111,715,spurious_copper,06_spurious_copper_01,2868,2316
1052,1915,1120,1947,spurious_copper,06_spurious_copper_01,2868,2316
1637,1867,1724,1900,spurious_copper,06_spurious_copper_01,2868,2316
925,2146,1054,2192,spurious_copper,06_spurious_copper_02,2868,2316
1272,1107,1313,1159,spurious_copper,06_spurious_copper_02,2868,2316
993,1014,1089,1059,spurious_copper,06_spurious_copper_02,2868,2316
849,1392,893,1473,spurious_copper,06_spurious_copper_02,2868,2316
1384,647,1425,734,spurious_copper,06_spurious_copper_02,2868,2316
1133,425,1291,470,spurious_copper,06_spurious_copper_03,2868,2316
2060,846,2111,964,spurious_copper,06_spurious_copper_03,2868,2316
1010,493,1047,573,spurious_copper,06_spurious_copper_03,2868,2316
2057,322,2101,419,spurious_copper,06_spurious_copper_03,2868,2316
1510,632,1560,737,spurious_copper,06_spurious_copper_03,2868,2316
381,937,516,981,spurious_copper,06_spurious_copper_04,2868,2316
1108,897,1210,932,spurious_copper,06_spurious_copper_04,2868,2316
1111,841,1181,876,spurious_copper,06_spurious_copper_04,2868,2316
1393,646,1435,731,spurious_copper,06_spurious_copper_04,2868,2316
716,895,757,986,spurious_copper,06_spurious_copper_04,2868,2316
2482,1831,2535,1949,spurious_copper,06_spurious_copper_05,2868,2316
1365,1114,1399,1202,spurious_copper,06_spurious_copper_05,2868,2316
843,1398,891,1492,spurious_copper,06_spurious_copper_05,2868,2316
1465,1517,1582,1559,spurious_copper,06_spurious_copper_05,2868,2316
1640,1863,1728,1912,spurious_copper,06_spurious_copper_05,2868,2316
2067,1144,2104,1239,spurious_copper,06_spurious_copper_06,2868,2316
2559,1537,2594,1673,spurious_copper,06_spurious_copper_06,2868,2316
296,703,399,756,spurious_copper,06_spurious_copper_06,2868,2316
1106,839,1193,881,spurious_copper,06_spurious_copper_06,2868,2316
2172,1449,2240,1581,spurious_copper,06_spurious_copper_06,2868,2316
1145,663,1238,710,spurious_copper,06_spurious_copper_07,2868,2316
1576,422,1689,464,spurious_copper,06_spurious_copper_07,2868,2316
1911,2078,2045,2127,spurious_copper,06_spurious_copper_07,2868,2316
1055,788,1116,817,spurious_copper,06_spurious_copper_07,2868,2316
2052,315,2104,410,spurious_copper,06_spurious_copper_07,2868,2316
2060,658,2108,786,spurious_copper,06_spurious_copper_08,2868,2316
1810,1075,1842,1176,spurious_copper,06_spurious_copper_08,2868,2316
1827,1368,1859,1447,spurious_copper,06_spurious_copper_08,2868,2316
228,707,306,751,spurious_copper,06_spurious_copper_08,2868,2316
1599,1442,1632,1535,spurious_copper,06_spurious_copper_08,2868,2316
1172,429,1289,469,spurious_copper,06_spurious_copper_09,2868,2316
1497,1515,1591,1555,spurious_copper,06_spurious_copper_09,2868,2316
1108,834,1181,872,spurious_copper,06_spurious_copper_09,2868,2316
706,892,741,991,spurious_copper,06_spurious_copper_09,2868,2316
1055,1136,1114,1171,spurious_copper,06_spurious_copper_09,2868,2316
1299,429,1393,461,spurious_copper,06_spurious_copper_10,2868,2316
2068,804,2105,955,spurious_copper,06_spurious_copper_10,2868,2316
942,2155,1074,2192,spurious_copper,06_spurious_copper_10,2868,2316
2409,1856,2448,1930,spurious_copper,06_spurious_copper_10,2868,2316
2412,1301,2446,1389,spurious_copper,06_spurious_copper_10,2868,2316
975,244,1108,298,spurious_copper,07_spurious_copper_01,2904,1921
930,988,1086,1041,spurious_copper,07_spurious_copper_01,2904,1921
1451,879,1513,984,spurious_copper,07_spurious_copper_01,2904,1921
1591,819,1639,920,spurious_copper,07_spurious_copper_01,2904,1921
1856,1001,1975,1046,spurious_copper,07_spurious_copper_01,2904,1921
1163,386,1236,481,spurious_copper,07_spurious_copper_02,2904,1921
1523,655,1630,710,spurious_copper,07_spurious_copper_02,2904,1921
1022,922,1158,986,spurious_copper,07_spurious_copper_02,2904,1921
1951,500,2036,586,spurious_copper,07_spurious_copper_02,2904,1921
1173,1296,1318,1346,spurious_copper,07_spurious_copper_02,2904,1921
1596,824,1637,936,spurious_copper,07_spurious_copper_03,2904,1921
1873,789,1918,891,spurious_copper,07_spurious_copper_03,2904,1921
684,746,737,865,spurious_copper,07_spurious_copper_03,2904,1921
1444,877,1496,972,spurious_copper,07_spurious_copper_03,2904,1921
410,615,498,691,spurious_copper,07_spurious_copper_03,2904,1921
1737,819,1782,936,spurious_copper,07_spurious_copper_04,2904,1921
2146,936,2194,1032,spurious_copper,07_spurious_copper_04,2904,1921
2144,793,2261,850,spurious_copper,07_spurious_copper_04,2904,1921
1824,988,1947,1041,spurious_copper,07_spurious_copper_04,2904,1921
720,448,829,500,spurious_copper,07_spurious_copper_04,2904,1921
1541,660,1667,713,spurious_copper,07_spurious_copper_05,2904,1921
2205,581,2263,667,spurious_copper,07_spurious_copper_05,2904,1921
1460,874,1492,982,spurious_copper,07_spurious_copper_05,2904,1921
934,993,1065,1036,spurious_copper,07_spurious_copper_05,2904,1921
1939,484,2042,598,spurious_copper,07_spurious_copper_05,2904,1921
1068,529,1129,651,spurious_copper,07_spurious_copper_06,2904,1921
889,1107,1029,1151,spurious_copper,07_spurious_copper_06,2904,1921
1796,781,1853,901,spurious_copper,07_spurious_copper_06,2904,1921
1591,827,1649,936,spurious_copper,07_spurious_copper_06,2904,1921
1934,826,2013,908,spurious_copper,07_spurious_copper_06,2904,1921
1870,777,1918,894,spurious_copper,07_spurious_copper_07,2904,1921
2125,791,2279,857,spurious_copper,07_spurious_copper_07,2904,1921
1029,927,1201,989,spurious_copper,07_spurious_copper_07,2904,1921
2215,584,2267,669,spurious_copper,07_spurious_copper_07,2904,1921
1982,439,2080,512,spurious_copper,07_spurious_copper_07,2904,1921
1358,477,1449,529,spurious_copper,07_spurious_copper_08,2904,1921
1029,936,1186,979,spurious_copper,07_spurious_copper_08,2904,1921
1306,850,1460,903,spurious_copper,07_spurious_copper_08,2904,1921
1736,851,1772,920,spurious_copper,07_spurious_copper_08,2904,1921
1986,863,2122,910,spurious_copper,07_spurious_copper_08,2904,1921
1532,665,1658,715,spurious_copper,07_spurious_copper_09,2904,1921
2073,858,2203,903,spurious_copper,07_spurious_copper_09,2904,1921
1455,881,1499,991,spurious_copper,07_spurious_copper_09,2904,1921
1737,791,1787,907,spurious_copper,07_spurious_copper_09,2904,1921
684,744,732,877,spurious_copper,07_spurious_copper_09,2904,1921
1049,243,1146,294,spurious_copper,07_spurious_copper_10,2904,1921
1634,662,1718,705,spurious_copper,07_spurious_copper_10,2904,1921
1863,774,1922,889,spurious_copper,07_spurious_copper_10,2904,1921
1515,874,1570,967,spurious_copper,07_spurious_copper_10,2904,1921
989,1098,1087,1148,spurious_copper,07_spurious_copper_10,2904,1921
915,1226,1020,1277,spurious_copper,08_spurious_copper_01,2759,2154
1778,1266,1907,1316,spurious_copper,08_spurious_copper_01,2759,2154
797,892,845,1003,spurious_copper,08_spurious_copper_01,2759,2154
2284,1028,2330,1131,spurious_copper,08_spurious_copper_01,2759,2154
2063,716,2110,820,spurious_copper,08_spurious_copper_01,2759,2154
932,911,991,1003,spurious_copper,08_spurious_copper_02,2759,2154
1696,893,1745,998,spurious_copper,08_spurious_copper_02,2759,2154
2363,1310,2404,1411,spurious_copper,08_spurious_copper_02,2759,2154
433,1393,514,1464,spurious_copper,08_spurious_copper_02,2759,2154
253,1752,304,1849,spurious_copper,08_spurious_copper_02,2759,2154
1386,1141,1440,1256,spurious_copper,08_spurious_copper_03,2759,2154
1987,734,2038,851,spurious_copper,08_spurious_copper_03,2759,2154
2414,1274,2507,1331,spurious_copper,08_spurious_copper_03,2759,2154
1250,1788,1371,1851,spurious_copper,08_spurious_copper_03,2759,2154
2430,977,2484,1080,spurious_copper,08_spurious_copper_03,2759,2154
1763,962,1896,1018,spurious_copper,08_spurious_copper_04,2759,2154
2041,1051,2100,1138,spurious_copper,08_spurious_copper_04,2759,2154
2564,1257,2650,1310,spurious_copper,08_spurious_copper_04,2759,2154
